bcell,epi,fibro
FBXO38,0.0501603266382358,0.125827462162908,0.0666381462923391
FBXO39,9.11281722280017e-05,0.000587984877159459,0.000227088463048818
FBXO4,0.0862020715993196,0.105236909577579,0.0979936225060546
FBXO40,0.000740926693268028,0,0
FBXO41,0.0217526416883761,0.0476670474751319,0.00552451073494677
FBXO42,0.0779373658471891,0.12038697665999,0.0915333232671808
FBXO43,0.00410944729228647,0.00326187105391195,0.00652213525573694
FBXO44,0.135268004580221,0.190155328945086,0.165913417477777
FBXO45,0.0172378961376427,0.0972846609698787,0.0470774628768355
FBXO46,0.0281519059854577,0.05029259007398,0.0289202364203534
FBXO47,7.25243101487619e-05,0.000246772520045229,0
FBXO48,0.0297322962053892,0.0320788312290291,0.0310990300368123
FBXO5,0.054584160888482,0.0427271517078991,0.0478306689620175
FBXO6,0.141733540463328,0.185884744730275,0.141130440211376
FBXO7,0.449815521289402,0.452241578455504,0.505888821935448
FBXO8,0.0985629506400501,0.135406453183589,0.175837275793146
FBXO9,0.140193293809309,0.331736119868606,0.342103347648349
FBXW10,0.000206437661260409,0.000765348411889103,0
FBXW11,0.136487927926394,0.261079431020089,0.171538068430046
FBXW12,0,2.16878624966268e-05,0
FBXW2,0.146015947623924,0.302716331935833,0.255373547381182
FBXW4,0.0882876241564719,0.226752239284541,0.12400308205147
FBXW5,0.302922238101236,0.871241887832995,0.656631728665532
FBXW7,0.187767886561781,0.184894171942812,0.211016424141829
FBXW8,0.0323197579091067,0.0466777991826346,0.0431695257916117
FBXW9,0.0154873073903783,0.0902680213248942,0.0803400421190808
FCAMR,0.00102418358893519,0.000269178647442674,0.0103849877732247
FCAR,0.00112158993534194,0.00028795917087302,0.000668251552356914
FCER1A,0.00505619621872469,0.0044045478843309,0.0115276190454907
FCER1G,0.293557744205733,0.169902593715777,0.304083341785309
FCER2,0.944289361579493,0.00142599994977435,0.00444195491533676
FCF1,0.0942856701927906,0.0996924146666225,0.119294557274236
FCGBP,0.0101610419588249,0.156996501245209,0.00752635947387889
FCGR1A,0.0118404112510619,0.00762544933037431,0.0137184274120671
FCGR1B,0.00284799261371916,0.00224395999400596,0.0010213661689453
FCGR2A,0.0616523201325146,0.17735221497504,0.0888214352606013
FCGR2B,0.638690129878389,0.00953926485854755,0.022940160201241
FCGR3A,0.0502186222309191,0.0366906878736389,0.0660523690015121
FCGR3B,0.000672941177089604,0.000894414001682699,0
FCGRT,0.34489096472886,1.33030656214115,2.52942402363986
FCHO1,0.0863163004645206,0.0858103202444218,0.0121377975970288
FCHO2,0.0121587254339684,0.193918125320921,0.0946526264383346
FCHSD1,0.0499222307449092,0.0377186612454635,0.0433035848697492
FCHSD2,0.25787368315312,0.0729211559528386,0.0968154547399628
FCMR,1.31952340234865,0.0357156865556242,0.0325533095722945
FCN1,0.00884568657321742,0.00654895328689828,0.00811885167237226
FCN2,0,3.18001699246236e-05,0
FCN3,0.000501549535654866,0.00350179547681313,0.0077264518413847
FCRL1,0.396543462100902,0.00176546704305767,0.00225573203123479
FCRL2,0.394821302802638,0.0101624140663763,0.00262922128524267
FCRL3,0.165772842073823,0.00115349359454749,0.00175433591026282
FCRL4,0.0437883017677489,0.000302030623361141,0
FCRL5,0.555961316731373,0.00165676291627038,0.00836460568381973
FCRL6,0.00261414233871134,0.00591465189611034,0.00106406908187556
FCRLA,1.18778020811523,0.00144036689533035,0.00504295776896759
FCRLB,0.0357730334865226,0.0173637941874904,0.0154762067757477
FDCSP,0.13628980379385,0.00177160254705894,0.842425139757196
FDFT1,0.439445810199779,0.835264685674109,0.325591311830519
FDPS,0.496652793077699,1.21341598785572,0.677228477736874
FDX1,0.467156809119203,0.640221838595181,0.490557421959319
FDX1L,0.0800760992555397,0.247506778849698,0.167191354963517
FDXACB1,0.0339844870973106,0.0153673629858229,0.0158998361062291
FDXR,0.0500584107376302,0.132727295040525,0.331971334258521
FECH,0.0328123044363706,0.0631134323786303,0.0962984905139182
FEM1A,0.0954761636618993,0.125948715596537,0.0850685123726704
FEM1B,0.0645673366385315,0.173621850855086,0.179257015858136
FEM1C,0.0355357052286443,0.14748810631235,0.0820998731616967
FEN1,0.0978142726385856,0.110001560915709,0.0658801697373123
FENDRR,0,0.00066446457732746,0.0480430149574723
FER,0.0288341324899306,0.0581028537995385,0.0872009565416821
FER1L5,6.3791262740391e-05,0.00190327501922298,0.00317911251334262
FER1L6,0,0.000124519221168668,0
FER1L6-AS2,4.58928876157345e-05,0.00136362836037823,0
FERMT1,0.0011508909771925,0.206193512152226,0.0927384707874341
FERMT2,0.00337545336688023,0.160300694215561,0.80566495610069
FERMT3,0.431962815365141,0.019326636402354,0.0597823132095049
FES,0.0363320839441122,0.0738681887420779,0.104372404827082
FETUB,0,0.000256507899331289,0
FEV,0,0.000308605467299052,0.000590419538750436
FEZ1,0.00815319281927452,0.0068848893364785,0.713425555016974
FEZ2,0.176857786073641,0.647208243386281,0.514696133934189
FEZF1,0.00111341300937515,0.0407144183265462,0.000281163762680802
FEZF1-AS1,0.000830136069555229,0.116331866386944,0.000915014967945444
FEZF2,0,1.99931993229929e-05,0
FFAR1,0.013038487837728,0.000257501987295891,0
FFAR2,0.00100401761159624,0.0328068915868967,0.000757919687538714
FFAR3,0.000445051247524207,1.60299345819652e-05,0.00253761715953552
FFAR4,0.000946787374047516,0.0026942096406948,0.00348872170053106
FGA,0.000993022178964227,0.641278500049736,0.002540466753127
FGB,0.0211972416155685,2.24049626865677,0.01023018318607
FGD1,0,0.0113066561960637,0.0303471565926683
FGD2,0.307712761502753,0.0087414267524232,0.00411208956344479
FGD3,0.151418156606745,0.0234139709743468,0.0120393766712162
FGD4,0.0252319002228426,0.136137526397551,0.0900073219855561
FGD5,0.00105116447121285,0.00127832938374692,0.0536429952410041
FGD5-AS1,0.180811513308525,0.327523377753718,0.51158998773395
FGD6,0.0232220624314243,0.192826545334665,0.109281732939952
FGF1,0.000601102172380267,0.00664563852545581,0.154429169202925
FGF10,0.000426151085219308,0.000575649946672571,0.024960522475174
FGF10-AS1,0,7.57139077852845e-05,0.00813935187740039
FGF11,0.00469513744658209,0.0684843149090925,0.0286066731059137
FGF12,0.00477304903357024,0.0427448690588521,0.006698244416989
FGF12-AS2,0,0,0
FGF12-AS3,0.000278544331778833,2.72400723692451e-05,0
FGF13,0.00148967151876473,0.0398713433687026,0.0905896977301817
FGF13-AS1,0,0.00128401508176701,0.00922080460006692
FGF14,0.00101945234276297,0.00219372233445098,0.046491078982085
FGF14-AS2,0.00547704707888321,0.0186408772392128,0.0562719508123546
FGF16,0,2.73292710561122e-05,0.00127623608160478
FGF17,3.64193900795213e-05,0.00157400585172485,0.000501949789321951
FGF18,0.00111206163514756,0.0362240335488512,0.0596195209080602
FGF19,0.00109660236756909,0.0365675118030605,0
FGF2,0.00159669159105856,0.0039728828590414,0.102463600327256
FGF20,0.00211439856061637,0.00585057338190499,0.00412116396108202
FGF21,0,3.9207863126102e-05,0
FGF22,0.0137321664162895,0.00568966277335428,0.0136796183536532
FGF23,0.000167767050542715,0.000202971699821393,0
FGF3,0,1.69885061866015e-05,0
FGF5,0,0.00037189050113167,0.00187138785782776
FGF7,0.0110121557099029,0.0292260023198192,1.71034933100591
FGF8,0,0.000348877321310047,0
FGF9,0.0187054866007718,0.033409582564487,0.0328934383936003
FGFBP1,0.0011339928483865,0.230250988304393,0.00380376112186153
FGFBP2,0.0093890995689338,0.00786836453356563,0.0158470144668482
FGFBP3,0.0170118967983054,0.0405820355279346,0.0396751301805222
FGFR1,0.0115279350004698,0.102791332981899,1.00742424955202
FGFR1OP,0.0689472579072179,0.0893700269195329,0.0596718700078467
FGFR1OP2,0.507125983566663,0.27587991484861,0.547791549218359
FGFR2,0.00135891387082421,0.18705159646104,0.0631065208554474
FGFR3,0.00174309696380596,0.172937284418145,0.00946368028550066
FGFR4,0.000976382333313766,0.00842941478930953,0.380474250779763
FGFRL1,0.0176479172901574,0.100718378512471,0.0468244808595558
FGG,0.0156475781311701,1.5479571355417,0.00613555106287326
FGGY,0.0412917200947501,0.185439743624378,0.0853124827410293
FGL1,0.00368414808643633,0.363103477154489,0.0107331821131502
FGL2,0.0693296396827431,0.00627814921681014,0.144371219396447
FGR,0.095984578798504,0.00829582382652836,0.0125809949179185
FH,0.143374925642338,0.256771901785197,0.263601042484761
FHAD1,0.00146960067108312,0.0263478575610335,0.0325073081896663
FHDC1,0.00116144150390497,0.0702513362305131,0.0189997973146206
FHIT,0.0955710375178253,0.145800709687679,0.0922331660848861
FHL1,0.030124877383374,0.0120675742853639,2.61413768564533
FHL2,0.0101992482977144,0.596598469912877,1.36644436540274
FHL3,0.0141689550485858,0.0870755268449842,0.596090647560541
FHL5,0,3.27823394308384e-05,0.134587579128678
FHOD1,0.036843377988093,0.174734603534235,0.201971166486629
FHOD3,0.00225534182522527,0.0247266109191537,0.0166055704858974
FIBCD1,0.000265811307145178,0.0121728219266065,0.040769281838453
FIBIN,0.000627168302220868,0.00168901691338509,0.522841929925453
FIBP,0.561558667086036,0.868190936209365,0.817752922957604
FICD,0.0466685501499617,0.0596934222155928,0.0691172315254378
FIG4,0.114259258536342,0.0498408617138086,0.0725547154578035
FIGF,0.00198237225402536,0.00275638039527281,0.555200864696193
FIGLA,0,4.3602498593702e-05,0
FIGN,0,0.0175247134697526,0.117637400540413
FIGNL1,0.0353744178774241,0.0596072364814823,0.0304649802090777
FILIP1,0.00296499904649269,0.209513607818355,0.401256620619694
FILIP1L,0.011677652434349,0.137520634373352,1.35920596738187
FIP1L1,0.274475247231298,0.235948575020348,0.30675515753563
FIRRE,0.00158483618702354,0.0034190226288424,0.000289864600187148
FIS1,0.836697215342899,3.00355706597478,1.9589189221689
FITM1,0.00389409763781557,0.00253171335438549,0.00260142033478484
FITM2,0.00985507370518668,0.0698668499180129,0.0314289953112543
FIZ1,0.0147686956200053,0.0543886123548546,0.0326247186784549
FJX1,0.000397814313878095,0.0218141966153928,0.161003650715453
FKBP10,0.00875776014362466,0.278775149595918,1.72366322898425
FKBP11,1.29296359582398,0.473271407660629,0.857076730579937
FKBP14,0.0289742439236587,0.111823218125056,0.266203435170233
FKBP15,0.0843337790265323,0.116963629882289,0.117261794752376
FKBP1A,1.20870778122462,1.90234832344733,2.81904945273387
FKBP1B,0.00764483082761771,0.135730536102931,0.0886645360520616
FKBP1C,0.00267696156439815,0.0023741317694112,0.00959745240429999
FKBP2,1.25183645454282,2.6418607761131,2.11495660417378
FKBP3,0.469825343810237,0.887574153799446,0.749535459190945
FKBP4,0.202703675695057,0.669238471598056,0.343572241459956
FKBP5,0.115130197254718,0.320326850888864,0.306104262515917
FKBP6,0.00027127056361082,0.002689702549789,0.00486001033414861
FKBP7,0.0176989969606512,0.0750471038167523,0.809809240037629
FKBP8,0.989919339266621,1.63918718369415,2.07555330566907
FKBP9,0.00651266996665453,0.411022630703839,0.601797834662492
FKBPL,0.0323395975216583,0.0777235217632994,0.0803264604870548
FKRP,0.0309925494078122,0.032414450826994,0.0447200417371757
FKTN,0.0179585714226406,0.0630735692038425,0.0528809615181587
FLAD1,0.121206875546449,0.310128604470858,0.112645621202258
FLCN,0.0773104785420476,0.133426448445509,0.248734792618108
FLG,0,6.42498503978374e-05,0
FLG-AS1,0,0.000836197300162153,0.0044243825192543
FLG2,0,0.000331638864112784,0.000165742198121097
FLI1,0.372632131982709,0.00594568097844925,0.0504880882351157
FLII,0.132992550074501,0.255401940769547,0.217688519080249
FLJ12825,0,0.000763384076242403,0.00084113804294935
FLJ13224,0.006178716309667,0.00474877304320437,0.00700650079004603
FLJ16779,0,0.000448873622635408,0.000353738115151024
FLJ20021,0.0529151009876689,0.111983740475936,0.146089644742619
FLJ21408,0.00615189284498141,0.00746185507106897,0.0046650873923571
FLJ22447,0.00153200406616051,0.0154736589669651,0.0147511967671752
FLJ22763,0,0.000363851332938534,0
FLJ26245,0,0,0
FLJ27354,0.0257606164368351,0.0030329338924394,0.0179172483345608
FLJ31104,0.00473090941187542,0.013709266744671,0.015519899251791
FLJ31356,0.000213167983192131,0.0081104539142157,0.000929347770518563
FLJ33360,0.000695110448503913,0.000835743944175609,0.00115956391902357
FLJ35934,0.00387189628517434,0.00376883390686167,0.00151102289003342
FLJ36000,0,0.000413178141686083,0
FLJ37035,0.0163786746364319,0.0581626322218811,0.0462535306896172
FLJ37453,0.0713735217611273,0.0738354713231461,0.0858216616734285
FLJ37505,0,0,0
FLJ40288,0,0,0
FLJ41941,0.000392709031598585,6.47295556945359e-05,0
FLJ42969,0.000215741910541322,0.000420489543622899,0
FLJ43879,0,3.36835938683531e-05,0
FLJ45079,6.99782384473206e-05,0.000644090250186988,0.00302979030352909
FLJ46066,0,0.000216762819247167,0
FLNA,0.284186051125042,1.09594624839423,2.65724698884335
FLNB,0.0520646429128268,0.649830215902443,0.0873508934334544
FLNB-AS1,0.000255314212137107,0.000374907831493937,0
FLNC,0.00102894204305345,0.101071838648092,0.0546520468165858
FLOT1,0.387463647452837,1.19414501184997,0.999299987802746
FLOT2,0.249542506288975,0.325483019097232,0.125218652862333
FLRT1,0.000258266597244605,0.000412647512154252,0
FLRT2,0.00302595208792063,0.00943342740120125,0.232634468466665
FLRT3,0.00127476293511409,0.140322159136658,0.0370225300114311
FLT1,0.0153501438895122,0.0127957635742771,0.0120042131651928
FLT3,0.00597205216217982,0.000255534122669193,0.000646929301156002
FLT3LG,0.0611404004487616,0.0259591956094306,0.117119867043084
FLT4,7.57996429623346e-05,0.00486450512868817,0
FLVCR1,0.0381675414176242,0.11776687801647,0.0582087737716443
FLVCR1-AS1,0.0392373843145813,0.0423730247906361,0.0276677967311737
FLVCR2,0.00604023367220306,0.0285014379562134,0.0364887008702274
FLYWCH1,0.0471991259969466,0.0995013173712886,0.173912229285633
FLYWCH2,0.100246319212884,0.256052324215343,0.404074015554034
FMN1,0.00480694227274146,0.078518752335008,0.0195287298054339
FMN2,0,0.0126541625909258,0.00704757765486278
FMNL1,0.83068762880706,0.0803459482256024,0.109196713759699
FMNL2,0.0128291066482671,0.155996110046224,0.115534371827397
FMNL3,0.197033789498586,0.00785299103843008,0.0933253891715865
FMO1,0.00377584692586909,0.000126134074356486,0.278286943405473
FMO2,0.00135867425860372,0.00386557020303378,1.82500690389448
FMO3,0.00116496560842072,0.0301113963123443,0.554403738977534
FMO4,0.0108474877575618,0.01206484735723,0.0336757996492938
FMO5,0.0449253209435383,0.265859628884478,0.0364723182569441
FMOD,0.00174973262485992,0.0192073963272324,0.854143223375658
FMR1,0.0688845417759223,0.225944003012483,0.126262714143473
FMR1NB,0.00078240313582093,4.97342933075257e-05,0
FN1,0.111467480225879,0.720494066320556,21.569708751598
FN3K,0.00676928646501548,0.127630735713107,0.0362186328786032
FN3KRP,0.116257946147218,0.252187249979608,0.210647691303372
FNBP1,1.47952467166617,0.208610227569688,0.375272748477552
FNBP1L,0.0163402754077232,0.413066473347755,0.0621560545490643
FNBP4,0.561663062854206,0.396649728118829,0.453892247443503
FNDC1,0.000800828323488637,0.000918925493655876,0.207488773740258
FNDC3A,0.126002777364977,0.207297473867991,0.326529552999032
FNDC3B,0.0831166989898989,0.627643258762734,0.547987751839703
FNDC4,0.00291910295413899,0.115820318664381,0.204439362324849
FNDC5,0.000620770633330292,0.0274219040616789,0.0125693840746957
FNDC7,0.000204049917465889,0.000395741229105134,0.00053185520135772
FNDC8,0,8.71979757244493e-05,0
FNDC9,0.000431965808075988,0,0
FNIP1,0.811035511419816,0.532638332426732,0.700314645717012
FNIP2,0.0120874987857509,0.730540985577566,0.17890636653399
FNTA,0.37298624961283,0.712211331182899,0.62073231443751
FNTB,0.00943032007681413,0.0601413173005051,0.0708221671460983
FO538757.2,0.133072828233639,0.220102749683306,0.19484216941243
FO538757.3,0,1.60445877553441e-05,0
FOCAD,0.00947128326181389,0.0573182123951304,0.0618217518610392
FOCAD-AS1,6.73408074087387e-05,0.00137955655699858,0.00165480277734817
FOLH1,0.00120793494566223,0.0144183158003886,0.0282436262596529
FOLR1,0.0236280819998919,1.14819221681295,0.0524070094913779
FOLR2,0.101816632337589,0.0102421301943709,0.0245441859736351
FOLR3,0.00143236582241599,0.0106055385772207,0.00322779642496195
FOPNL,0.192924938729171,0.294096425222721,0.218512416766988
FOS,4.49493756762205,5.36976444670011,31.7530165307014
FOSB,2.19729967451005,3.36403927353624,10.9556976998569
FOSL1,0.00612258547754516,0.0981338151910793,0.04199323407416
FOSL2,0.0515084628398502,0.393009953518274,0.419077948770493
FOXA1,0.00350270728746652,0.402967673074218,0.0109169841970231
FOXA2,0.00104503619127786,0.242639650064206,0.00207594309159281
FOXA3,0.00111992987863775,0.0374620759507946,0.00697314614930331
FOXB1,0.000293251729167125,0.0301400870660505,0
FOXB2,0,2.24105979794503e-05,0
FOXC1,0.00499915367901203,0.0954194702557499,0.167788186282706
FOXC2,0.000240977048189241,0.00101073510844664,0.0959312316163588
FOXC2-AS1,4.42320926549815e-05,4.51282147353736e-05,0.0113961136711799
FOXCUT,0,0,0
FOXD1,0.000946991598485704,0.0360923616726117,0.020912131777849
FOXD2,0.0010241891522002,0.0220950099654558,0.00953225671504799
FOXD2-AS1,0.00293684897437012,0.0178202448100268,0.0144150998008091
FOXD3,0,0.00465204457498479,0
FOXD3-AS1,0.00160324920351712,0.0699758817121059,0.00108432217452231
FOXD4,0,0.00380729478373148,0.00149088054816553
FOXD4L1,0,0.00145314023777373,0.000672230584770697
FOXD4L3,0,0,0.000443334865941965
FOXD4L4,0,0,0
FOXD4L5,0,6.42599437920289e-05,0
FOXD4L6,0,2.55214232211539e-05,0
FOXE1,0,0.0288035441300353,0
FOXE3,0.000245491981642699,0.00145670521202615,0
FOXF1,0.00031982791887059,0.000448563363150957,0.159980678585315
FOXF2,0.000568285741447571,0.0261544076921658,0.253887174904847
FOXG1,0.00563826995547558,0.0380055308956085,0.00155053274709488
FOXG1-AS1,0.00057367449066884,0.000276725637368716,0
FOXH1,0.000454240803510606,0.00733909884166383,0.000405440130804717
FOXI1,0,0.000979393205049927,0
FOXI2,0.000110008328950602,0.000159042534832214,0
FOXI3,0,0.0019274464031322,0
FOXJ1,0.0042906792034955,0.222356529351378,0.00914413655051744
